neutron,4010.824561403509,keV,10000
neutron,4060.947368421053,keV,10000
neutron,4111.070175438596,keV,10000
neutron,4161.19298245614,keV,10000
neutron,4211.315789473684,keV,10000
neutron,4261.438596491228,keV,10000
neutron,4311.561403508772,keV,10000
neutron,4361.684210526316,keV,10000
neutron,4411.80701754386,keV,10000
neutron,4461.929824561404,keV,10000
neutron,4512.0526315789475,keV,10000
neutron,4562.175438596491,keV,10000
neutron,4612.298245614035,keV,10000
neutron,4662.421052631579,keV,10000
neutron,4712.543859649123,keV,10000
neutron,4762.666666666667,keV,10000
neutron,4812.789473684211,keV,10000
neutron,4862.912280701755,keV,10000
neutron,4913.035087719299,keV,10000
neutron,4963.1578947368425,keV,10000
neutron,5013.280701754386,keV,10000
neutron,5063.40350877193,keV,10000
neutron,5113.526315789474,keV,10000
neutron,5163.649122807018,keV,10000
neutron,5213.771929824562,keV,10000
neutron,5263.894736842106,keV,10000
neutron,5314.01754385965,keV,10000
neutron,5364.140350877194,keV,10000
neutron,5414.263157894738,keV,10000
neutron,5464.385964912281,keV,10000
neutron,5514.508771929825,keV,10000
neutron,5564.631578947369,keV,10000
neutron,5614.754385964912,keV,10000
neutron,5664.877192982456,keV,10000
neutron,5715.0,keV,10000
neutron,5765.122807017544,keV,10000
neutron,5815.245614035088,keV,10000
neutron,5865.368421052632,keV,10000
neutron,5915.491228070176,keV,10000
neutron,5965.6140350877195,keV,10000
neutron,6015.736842105263,keV,10000
neutron,6065.859649122807,keV,10000
neutron,6115.982456140351,keV,10000
neutron,6166.105263157895,keV,10000
neutron,6216.228070175439,keV,10000
neutron,6266.350877192983,keV,10000
neutron,6316.473684210527,keV,10000
neutron,6366.596491228071,keV,10000
neutron,6416.7192982456145,keV,10000
neutron,6466.842105263158,keV,10000
neutron,6516.964912280702,keV,10000
neutron,6567.087719298246,keV,10000
neutron,6617.21052631579,keV,10000
neutron,6667.333333333334,keV,10000
neutron,6717.456140350878,keV,10000
neutron,6767.578947368422,keV,10000
neutron,6817.701754385966,keV,10000
neutron,6867.8245614035095,keV,10000
neutron,6917.947368421053,keV,10000
neutron,6968.070175438597,keV,10000
neutron,7018.192982456141,keV,10000
neutron,7068.315789473685,keV,10000
neutron,7118.438596491229,keV,10000
neutron,7168.561403508773,keV,10000
neutron,7218.684210526317,keV,10000
neutron,7268.80701754386,keV,10000
neutron,7318.929824561404,keV,10000
neutron,7369.0526315789475,keV,10000
neutron,7419.175438596491,keV,10000
neutron,7469.298245614035,keV,10000
neutron,7519.421052631579,keV,10000
neutron,7569.543859649123,keV,10000
neutron,7619.666666666667,keV,10000
neutron,7669.789473684211,keV,10000
neutron,7719.912280701755,keV,10000
neutron,7770.035087719299,keV,10000
neutron,7820.1578947368425,keV,10000
neutron,7870.280701754386,keV,10000
neutron,7920.40350877193,keV,10000
neutron,7970.526315789474,keV,10000
neutron,8020.649122807018,keV,10000
neutron,8070.771929824562,keV,10000
neutron,8120.894736842106,keV,10000
neutron,8171.01754385965,keV,10000
neutron,8221.140350877193,keV,10000
neutron,8271.263157894737,keV,10000
neutron,8321.38596491228,keV,10000
neutron,8371.508771929824,keV,10000
neutron,8421.631578947368,keV,10000
neutron,8471.754385964912,keV,10000
neutron,8521.877192982456,keV,10000
neutron,8572.0,keV,10000
neutron,8622.122807017544,keV,10000
neutron,8672.245614035088,keV,10000
neutron,8722.368421052632,keV,10000
neutron,8772.491228070176,keV,10000
neutron,8822.61403508772,keV,10000
neutron,8872.736842105263,keV,10000
neutron,8922.859649122807,keV,10000
neutron,8972.982456140351,keV,10000
neutron,9023.105263157895,keV,10000
neutron,9073.228070175439,keV,10000
neutron,9123.350877192983,keV,10000
neutron,9173.473684210527,keV,10000
neutron,9223.59649122807,keV,10000
neutron,9273.719298245614,keV,10000
neutron,9323.842105263158,keV,10000
neutron,9373.964912280702,keV,10000
neutron,9424.087719298246,keV,10000
neutron,9474.21052631579,keV,10000
neutron,9524.333333333334,keV,10000
neutron,9574.456140350878,keV,10000
neutron,9624.578947368422,keV,10000
neutron,9674.701754385966,keV,10000
neutron,9724.82456140351,keV,10000
neutron,9774.947368421053,keV,10000
neutron,9825.070175438597,keV,10000
neutron,9875.192982456141,keV,10000
neutron,9925.315789473685,keV,10000
neutron,9975.438596491229,keV,10000
neutron,10025.561403508773,keV,10000
neutron,10075.684210526317,keV,10000
neutron,10125.80701754386,keV,10000
neutron,10175.929824561405,keV,10000
neutron,10226.052631578948,keV,10000
neutron,10276.175438596492,keV,10000
neutron,10326.298245614036,keV,10000
neutron,10376.42105263158,keV,10000
neutron,10426.543859649124,keV,10000
neutron,10476.666666666668,keV,10000
neutron,10526.789473684212,keV,10000
neutron,10576.912280701756,keV,10000
neutron,10627.0350877193,keV,10000
neutron,10677.157894736843,keV,10000
neutron,10727.280701754387,keV,10000
neutron,10777.403508771931,keV,10000
neutron,10827.526315789475,keV,10000
neutron,10877.649122807019,keV,10000
neutron,10927.771929824563,keV,10000
neutron,10977.894736842107,keV,10000
neutron,11028.01754385965,keV,10000
neutron,11078.140350877195,keV,10000
neutron,11128.263157894738,keV,10000
neutron,11178.385964912282,keV,10000
neutron,11228.508771929824,keV,10000
neutron,11278.631578947368,keV,10000
neutron,11328.754385964912,keV,10000
neutron,11378.877192982456,keV,10000
neutron,11429.0,keV,10000
neutron,11479.122807017544,keV,10000
neutron,11529.245614035088,keV,10000
neutron,11579.368421052632,keV,10000
neutron,11629.491228070176,keV,10000
neutron,11679.61403508772,keV,10000
neutron,11729.736842105263,keV,10000
neutron,11779.859649122807,keV,10000
neutron,11829.982456140351,keV,10000
neutron,11880.105263157895,keV,10000
neutron,11930.228070175439,keV,10000
neutron,11980.350877192983,keV,10000
neutron,12030.473684210527,keV,10000
neutron,12080.59649122807,keV,10000
neutron,12130.719298245614,keV,10000
neutron,12180.842105263158,keV,10000
neutron,12230.964912280702,keV,10000
neutron,12281.087719298246,keV,10000
neutron,12331.21052631579,keV,10000
neutron,12381.333333333334,keV,10000
neutron,12431.456140350878,keV,10000
neutron,12481.578947368422,keV,10000
neutron,12531.701754385966,keV,10000
neutron,12581.82456140351,keV,10000
neutron,12631.947368421053,keV,10000
neutron,12682.070175438597,keV,10000
neutron,12732.192982456141,keV,10000
neutron,12782.315789473685,keV,10000
neutron,12832.438596491229,keV,10000
neutron,12882.561403508773,keV,10000
neutron,12932.684210526317,keV,10000
neutron,12982.80701754386,keV,10000
neutron,13032.929824561405,keV,10000
neutron,13083.052631578948,keV,10000
neutron,13133.175438596492,keV,10000
neutron,13183.298245614036,keV,10000
neutron,13233.42105263158,keV,10000
neutron,13283.543859649124,keV,10000
neutron,13333.666666666668,keV,10000
neutron,13383.789473684212,keV,10000
neutron,13433.912280701756,keV,10000
neutron,13484.0350877193,keV,10000
neutron,13534.157894736843,keV,10000
neutron,13584.280701754387,keV,10000
neutron,13634.403508771931,keV,10000
neutron,13684.526315789475,keV,10000
neutron,13734.649122807019,keV,10000
neutron,13784.771929824563,keV,10000
neutron,13834.894736842107,keV,10000
neutron,13885.01754385965,keV,10000
neutron,13935.140350877195,keV,10000
neutron,13985.263157894738,keV,10000
neutron,14035.385964912282,keV,10000
neutron,14085.508771929826,keV,10000
neutron,14135.63157894737,keV,10000
neutron,14185.754385964914,keV,10000
neutron,14235.877192982458,keV,10000
neutron,14286.000000000002,keV,10000
neutron,14336.122807017546,keV,10000
neutron,14386.24561403509,keV,10000
neutron,14436.368421052633,keV,10000
neutron,14486.491228070176,keV,10000
neutron,14536.61403508772,keV,10000
neutron,14586.736842105263,keV,10000
neutron,14636.859649122807,keV,10000
neutron,14686.982456140351,keV,10000
neutron,14737.105263157895,keV,10000
neutron,14787.228070175439,keV,10000
neutron,14837.350877192983,keV,10000
neutron,14887.473684210527,keV,10000
neutron,14937.59649122807,keV,10000
neutron,14987.719298245614,keV,10000
neutron,15037.842105263158,keV,10000
neutron,15087.964912280702,keV,10000
neutron,15138.087719298246,keV,10000
neutron,15188.21052631579,keV,10000
neutron,15238.333333333334,keV,10000
neutron,15288.456140350878,keV,10000
neutron,15338.578947368422,keV,10000
neutron,15388.701754385966,keV,10000
neutron,15438.82456140351,keV,10000
neutron,15488.947368421053,keV,10000
neutron,15539.070175438597,keV,10000
neutron,15589.192982456141,keV,10000
neutron,15639.315789473685,keV,10000
neutron,15689.438596491229,keV,10000
neutron,15739.561403508773,keV,10000
neutron,15789.684210526317,keV,10000
neutron,15839.80701754386,keV,10000
neutron,15889.929824561405,keV,10000
neutron,15940.052631578948,keV,10000
neutron,15990.175438596492,keV,10000
neutron,16040.298245614036,keV,10000
neutron,16090.42105263158,keV,10000
neutron,16140.543859649124,keV,10000
neutron,16190.666666666668,keV,10000
neutron,16240.789473684212,keV,10000
neutron,16290.912280701756,keV,10000
neutron,16341.0350877193,keV,10000
neutron,16391.157894736843,keV,10000
neutron,16441.280701754386,keV,10000
neutron,16491.40350877193,keV,10000
neutron,16541.526315789473,keV,10000
neutron,16591.64912280702,keV,10000
neutron,16641.77192982456,keV,10000
neutron,16691.894736842107,keV,10000
neutron,16742.01754385965,keV,10000
neutron,16792.140350877195,keV,10000
neutron,16842.263157894737,keV,10000
neutron,16892.385964912282,keV,10000
neutron,16942.508771929824,keV,10000
neutron,16992.63157894737,keV,10000
neutron,17042.754385964912,keV,10000
neutron,17092.877192982458,keV,10000
neutron,17143.0,keV,10000
neutron,17193.122807017546,keV,10000
neutron,17243.245614035088,keV,10000
neutron,17293.368421052633,keV,10000
neutron,17343.491228070176,keV,10000
neutron,17393.61403508772,keV,10000
neutron,17443.736842105263,keV,10000
neutron,17493.85964912281,keV,10000
neutron,17543.98245614035,keV,10000
neutron,17594.105263157897,keV,10000
neutron,17644.22807017544,keV,10000
neutron,17694.350877192985,keV,10000
neutron,17744.473684210527,keV,10000
neutron,17794.596491228072,keV,10000
neutron,17844.719298245614,keV,10000
neutron,17894.84210526316,keV,10000
neutron,17944.964912280702,keV,10000
neutron,17995.087719298248,keV,10000
neutron,18045.21052631579,keV,10000
neutron,18095.333333333336,keV,10000
neutron,18145.456140350878,keV,10000
neutron,18195.578947368424,keV,10000
neutron,18245.701754385966,keV,10000
neutron,18295.82456140351,keV,10000
neutron,18345.947368421053,keV,10000
neutron,18396.0701754386,keV,10000
neutron,18446.19298245614,keV,10000
neutron,18496.315789473687,keV,10000
neutron,18546.43859649123,keV,10000
neutron,18596.561403508775,keV,10000
neutron,18646.684210526317,keV,10000
neutron,18696.807017543862,keV,10000
neutron,18746.929824561405,keV,10000
neutron,18797.05263157895,keV,10000
neutron,18847.175438596492,keV,10000
neutron,18897.298245614038,keV,10000
neutron,18947.42105263158,keV,10000
neutron,18997.543859649126,keV,10000
neutron,19047.666666666668,keV,10000
neutron,19097.789473684214,keV,10000
neutron,19147.912280701756,keV,10000
neutron,19198.0350877193,keV,10000
neutron,19248.157894736843,keV,10000
neutron,19298.280701754386,keV,10000
neutron,19348.40350877193,keV,10000
neutron,19398.526315789473,keV,10000
neutron,19448.64912280702,keV,10000
neutron,19498.77192982456,keV,10000
neutron,19548.894736842107,keV,10000
neutron,19599.01754385965,keV,10000
neutron,19649.140350877195,keV,10000
neutron,19699.263157894737,keV,10000
neutron,19749.385964912282,keV,10000
neutron,19799.508771929824,keV,10000
neutron,19849.63157894737,keV,10000
neutron,19899.754385964912,keV,10000
neutron,19949.877192982458,keV,10000
neutron,20000.0,keV,10000
